speaker_id,utterance_id,baseline_cosine,adapted_cosine,mean_shift_cosine,coral_cosine
p340,p340_019,0.0325796864926815,0.35588639974594116,0.24765431880950928,0.2576262909052427
p340,p340_020,0.01373451016843319,0.4354809820652008,0.309306263923645,0.2983038298158198
p340,p340_021,0.1059357076883316,0.4221227765083313,0.32297998666763306,0.31668165913373175
p340,p340_022,-0.013883478008210659,0.35021936893463135,0.24966482818126678,0.1865700682383985
p340,p340_024,0.037929967045784,0.4069097340106964,0.26874369382858276,0.2539795566751842
p340,p340_025,-0.14789444208145142,0.2730914056301117,0.037522390484809875,-0.12872618710376932
p340,p340_026,0.038868341594934464,0.39256763458251953,0.2691117525100708,0.20509261002222773
p340,p340_027,0.05961935967206955,0.26764732599258423,0.18307039141654968,0.08411480228139488
p340,p340_028,0.14742228388786316,0.3841034471988678,0.3675061762332916,0.3328580043601927
p340,p340_029,-0.08268745243549347,0.2846168279647827,0.1760048270225525,0.10220173210131575
p340,p340_030,0.03948574140667915,0.3703901767730713,0.1973026692867279,0.15341555371286522
p340,p340_031,0.03734636306762695,0.2998255789279938,0.17280703783035278,0.09003912055121548
p340,p340_032,0.021202154457569122,0.3417433798313141,0.18090322613716125,0.17388142778721954
p340,p340_033,0.018376730382442474,0.41241568326950073,0.246022567152977,0.10460390495516865
p340,p340_034,0.06475389003753662,0.32462751865386963,0.174049511551857,0.20027253886171276
p340,p340_035,-0.024591783061623573,0.2643975019454956,0.18708884716033936,0.22374950965968465
p340,p340_036,0.17130400240421295,0.3124052584171295,0.19614258408546448,0.2424810197937113
p340,p340_037,0.0031840773299336433,0.3579154908657074,0.2012108862400055,0.1748346677388682
p340,p340_038,0.08679051697254181,0.3828553557395935,0.2874123752117157,0.21160517057131661
p340,p340_039,-0.01079524401575327,0.22108769416809082,0.10259660333395004,-0.00012416972167792611
p340,p340_040,-0.08457246422767639,0.25619417428970337,0.06324966251850128,0.019531516045220024
p340,p340_041,-0.09894347935914993,0.2729724049568176,0.12833335995674133,0.0018433614559757172
p340,p340_042,-0.09044331312179565,0.35601043701171875,0.17718136310577393,0.1701213761630055
p340,p340_043,0.13385812938213348,0.36302030086517334,0.29980990290641785,0.2632316708399673
p340,p340_044,-0.03274070471525192,0.29595255851745605,0.14845213294029236,0.15499586031983378
p340,p340_045,0.05019881948828697,0.40907666087150574,0.2842903733253479,0.22857776731597945
p340,p340_046,-0.11169853061437607,0.34726640582084656,0.16383272409439087,0.04371508535951808
p351,p351_001,-0.004820864647626877,0.3334183692932129,0.20783373713493347,0.23360476023543986
p351,p351_002,0.07864254713058472,0.3027864992618561,0.18414947390556335,0.1488587861616956
p351,p351_003,0.08248387277126312,0.2989768981933594,0.2175491899251938,0.1663041064484262
p351,p351_004,0.05570368468761444,0.255786657333374,0.16345760226249695,0.18735768644662318
